county,year,Anteil_Bruttowertschöpfung_Primärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Sekundärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Tertiärer_Sektor_inkar,Ausgaben_für_Sachinvestitionen_inkar,Auslandsumsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Ausländeranteil_inkar,Beschäftigte_Pimärer_Sektor_inkar,Beschäftigte_Sekundärer_Sektor_inkar,Beschäftigte_Tertiärer_Sektor_inkar,Beschäftigte_am_AO_mit_Berufsabschluss_inkar,Beschäftigte_am_AO_mit_akademischem_Berufsabschluss_inkar,Beschäftigte_am_AO_ohne_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_akademischen_Abschluss_inkar,Beschäftigte_am_WO_ohne_Berufsabschluss_inkar,Beschäftigte_im_Handwerk_inkar,Beschäftigte_in_IT-_und_naturwissenschaftlichen_Dienstleistungsberufen_inkar,Beschäftigte_in_Kreativbranchen_inkar,Beschäftigte_in_unternehmensbezogenen_Dienstleistungen_inkar,Beschäftigte_in_wissensintensiven_Industrien_inkar,Beschäftigte_mit_Anforderungsniveau_Experte_inkar,Beschäftigte_mit_Anforderungsniveau_Fachkraft_inkar,Beschäftigte_mit_Anforderungsniveau_Helfer_inkar,Beschäftigte_mit_Anforderungsniveau_Spezialist_inkar,Bruttoinlandsprodukt_in_1000_Euro_inkar,Bruttoinlandsprodukt_je_Einwohner_inkar,Bruttoinlandsprodukt_je_Erwerbstätigen_inkar,Bruttoverdienst_inkar,Bruttoverdienst_im_Produzierenden_Gewerbe_inkar,Bruttowertschöpfung_je_Erwerbstätigen_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Primärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Sekundärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Tertiärer_Sektor_inkar,Gewerbesteuer_inkar,Industriequote_inkar,Investitionen_im_Bergbau_und_Verarb._Gewerbe_inkar,Medianeinkommen_inkar,Mietpreise_inkar,Offene_Stellen_mit_Anforderungsniveau_Experte_inkar,Offene_Stellen_mit_Anforderungsniveau_Fachkraft_inkar,Offene_Stellen_mit_Anforderungsniveau_Helfer_inkar,Offene_Stellen_mit_Anforderungsniveau_Spezialist_inkar,Pendlersaldo_inkar,Personal_der_Kommunen_inkar,Schulabgänger_mit_Hauptschulabschluss_inkar,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Schulabgänger_mit_mittlerem_Abschluss_inkar,Schulabgänger_ohne_Abschluss_inkar,Schuldnerquote_inkar,Schutzsuchende_an_Bevölkerung_inkar,Schutzsuchende_an_ausländischer_Bevölkerung_inkar,Schüler_inkar,Steuerkraft_inkar,Studierende_je_100_Einwohner_18_bis_25_Jahre_inkar,Umsatz_Bauhauptgewerbe_inkar,Umsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Umsatz_im_Handwerk_inkar,Umsatzsteuer_inkar,Unternehmensinsolvenzen_inkar
7338,2001,5.22,24.35,70.43,,,7.07,,,,,,,,,,,,,,,,,,,1864491,12.65,50.78,1876.88,2347.71,45.87,28.06,41.83,49.89,126.22,,,,,,,,,-140.75,,42.17,9.55,,7.4,,,,8.86,450.65,0,171.27,,,15.05,
7338,2002,4.86,22.16,72.98,,,7.06,,,,,,,,,,,,,,,,,,,1920263,12.97,52.02,1883.35,2351.3,47.03,25.51,40.25,52.68,118.74,,,,,,,,,-139.93,,38.35,12.37,,9.18,,,,8.82,434.79,0,248.48,,,14.79,
7338,2003,4.77,21.88,73.35,,,7.12,,,,,,,,,,,,,,,,,,,1941712,13.1,52.73,1887.88,2334.81,47.6,23.31,41.81,53.44,101.03,,,,,,,,,-141.01,,33.87,14.13,,7.72,,,,8.91,445,0,151.29,,,14.66,
7338,2004,4.93,21.09,73.99,,,7.04,,,,,,,,,,,,,,,,,,,1991365,13.39,51.59,1808.38,2299.89,46.73,20.71,42.63,52.58,161.02,,,,,,,,,-138.67,,36.31,11.52,,6.43,8.12,,,8.79,464.46,0,156.64,,,14.71,
7338,2005,4.68,20.41,74.91,,,7.16,,,,,,,,,,,,,,,,,,,1914873,12.86,49.85,1806.48,2287.61,45.08,20.23,40.13,50.68,170.06,,,,,,,,,-142.81,,31.03,10.29,,4.55,8.34,,,8.66,484.33,0,168.82,,,14.88,
7338,2006,5.33,21.11,73.56,,,7.28,,,,,,,,,,,,,,,,,,,2014574,13.5,51.83,1829.67,2267.24,46.87,26.28,43.04,51.08,190.19,,,,,,,,,-139.79,69.44,32.18,12.07,,4.75,8.47,,,8.5,515.02,0,149.12,,,15.67,
7338,2007,5.47,22.36,72.17,,,7.38,,,,,,,,,,,,,,,,,,,2155444,14.45,53.34,1839.07,2328.76,47.97,24.84,47.68,51.71,193.78,,,,,,,,,-134.74,70.51,30.89,14.15,,3.45,8.67,0.44,5.99,8.25,555.05,0,159.29,,,17.41,6.75
7338,2008,5.83,22.36,71.81,,,7.39,10.1,29.77,60.12,,,,,,,,,1.75,,,,,,,2243833,15.05,54.31,1882.95,2407.11,48.83,26.23,48.15,52.76,192.8,6.96,,,,3.25,71.14,15.04,6.91,-135.1,71.5,28.68,13.77,,5.54,8.19,0.4,5.45,8.14,607.26,0,155.59,,,17.99,6.47
7338,2009,5.48,23.49,71.03,176.87,247.79,7.43,11.23,29.67,59.09,,,,,,,,,2.02,6.44,3.18,,,,,2192392,14.74,52.37,1918.03,2415.23,46.96,23.96,46.85,50.75,166.04,7.07,4.32,,,6.45,70.97,14.29,7.37,-133.78,73.49,20.87,14.21,,5.54,7.58,0.4,5.43,8.11,557.3,0,157.97,361.56,,17.76,4.55
7338,2010,7.49,23.34,69.17,182.15,32.9,7.6,10.95,30.66,58.41,,,,,,,21.9,,1.99,6.38,2.68,,,,,2305566,15.53,55.42,1948.92,2418.38,49.83,36.47,49.18,52.13,213.75,7.56,4.22,,4,6.58,68.65,13.79,6.9,-125.98,75.57,25.83,17.19,,3.54,7.82,0.43,5.67,7.94,572.41,0,149.95,152.87,100.31,18.25,5.87
7338,2011,6.05,23.8,70.15,212.58,33.34,6.84,11.59,30.35,58.05,,,,,,,18.92,,2.11,5.91,2.74,,,,,2349428,15.95,55.87,1972.95,2415.41,50.16,29.59,50.13,53.36,252.35,7.77,4.58,,4,4.78,72.01,13.88,6.46,-123.56,76.29,27.23,15.31,,3.59,7.73,0.44,6.5,7.8,634.32,0,142.9,159.13,121.55,19.27,5.4
7338,2012,6.37,22.84,70.78,229.75,34.94,7.2,11.29,27.98,60.72,54.85,6.77,14.35,63.96,11.72,10.92,18.6,,2.62,6.58,2.8,,,,,2430468,16.41,56.62,2030.2,2446.38,50.85,32.48,49.03,54.27,197.78,7.12,3.54,,4,9.07,69.2,15.61,5.91,-127.74,78.94,24.97,14.86,,2.89,7.79,0.49,6.75,7.66,652.64,0,156.08,161.53,118.11,19.54,3.95
7338,2013,6.92,22.23,70.84,241.02,40.21,7.64,11.5,27.98,60.53,58.91,7.46,13.82,65.43,12.2,10.05,18.75,4.05,2.25,6.39,2.61,7.28,61.41,21.06,9.83,2601609,17.45,59.76,2120.02,2584.42,53.74,37.59,51.74,56.81,194.5,7.22,3.1,,4,2.75,69.97,20.11,6.89,-129.45,80.23,22.94,13.86,,3.93,7.95,0.55,7.16,7.46,661.58,0,144.12,165.54,124.24,19.8,5.24
7338,2014,6.12,21.68,72.21,195.14,45.92,8.06,11.44,27.23,61.34,59.38,7.8,13.75,65.44,12.85,10.13,18.66,3.97,2.25,6.29,2.62,7.44,61.69,21.42,9.45,2677053,17.84,60.93,2166.43,2622.03,54.85,35.68,51.66,58.6,236.13,7.24,2.8,2695,4,4.75,72.25,16,6.75,-126.75,82.97,24.38,12.83,,2.95,7.92,0.74,9.22,7.37,704.37,0,145.89,171.81,123.96,20.03,5.12
7338,2015,5.29,21.6,73.1,206.2,45.77,8.92,9.74,27.37,62.89,60.67,8.35,13.76,65.71,13.24,10.49,17.66,3.48,2.39,6.43,2.52,7.33,62.14,20.75,9.78,2939523,19.4,66.23,2222.55,2708.08,59.57,34.14,56.14,64.19,233.88,7.32,7.27,2753,5,4.62,73.09,16.87,5.42,-126.91,83.8,26.77,15.08,,2.8,7.93,0.9,10.06,7.27,719.85,0,160.01,175.84,126.46,23.47,4.14
7338,2016,5.69,24.57,69.73,43.85,45.64,9.66,9.61,27.1,63.28,61.04,8.56,14.06,65.76,13.58,10.63,17.21,3.49,2.14,6.48,2.14,7.24,62.16,21.04,9.55,2904943,18.98,65.44,2244.46,2736.18,58.92,35.72,65.03,60.12,272.54,7.34,8.52,2805,5,5.27,69.52,20.39,4.83,-124.94,84.94,21.44,22.18,52.59,3.79,7.93,1.52,15.73,7.19,728.06,0,165.22,173.05,115.95,23.68,3.58
7338,2017,5.97,22.96,71.07,212.35,44.85,9.86,9.39,26.48,64.13,60.68,8.72,13.81,65.79,13.92,10.6,16.64,3.33,2.1,6.12,2.1,7.19,61.26,20.87,9.69,2912299,18.96,65.03,2283.99,2768.56,58.6,38.25,59.97,60.87,267.43,7.36,,2851,5,6.68,65.78,22.46,5.08,-122.11,88.52,24.59,19.72,52.44,3.25,7.87,1.59,16.17,7.19,774.94,0,173.42,165.22,116.12,29.77,1.8
7338,2018,6.12,23.42,70.46,239.21,46.08,10.12,9.27,26.62,64.11,60.73,8.92,13.96,65.49,14.3,10.71,15.46,3.34,1.91,5.86,2.03,7.2,61.23,21.09,9.53,3081756,19.99,67.84,2348.06,2833.56,61.13,42.81,63.18,62.79,293.91,7.63,4.64,2933.41,5,6.1,65.73,21.71,6.46,-119.44,92.09,20.56,27.88,47.69,3.88,7.77,1.66,16.37,7.19,838.71,0,160.75,167.58,119.06,35.03,3.4
7338,2019,5.42,24.25,70.33,30.94,43.35,10.42,9.02,26.52,64.46,60.17,9.3,14.24,64.8,14.91,11.08,,3.23,1.92,5.69,2.03,7.33,60.69,21.5,9.53,3152181,20.39,68.63,2395.96,2826.92,61.85,40.23,64.67,63.53,274.72,7.76,4.1,2993.93,6,6.89,68.1,20.83,4.19,-125.04,96.05,25.47,19.39,50.82,4.32,7.76,1.52,14.62,7.29,873.05,0,166.92,165.72,,40.09,3.11
7338,2020,5.33,25.23,69.44,220.87,46.6,10.73,9.11,26.57,64.32,60.29,9.23,14.46,64.59,15.35,11.18,,3.16,2.01,5.29,2.05,7.25,60.51,21.85,9.44,3103015,20.05,69.02,2416.44,2881.13,62.51,39.69,67.26,63.69,223.1,7.81,,3012.39,6,6.26,68.68,21.03,4.03,-124.37,,21.63,23.92,52.04,2.4,,1.54,14.4,7.44,,0,,177.39,,42.86,2.02
7338,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
7339,1995,,,,,,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.34,,,,,,,,,,,38.44,26.48,,8.2,,,,10.48,491.62,11.47,92.51,,,,
7339,1996,,,,,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.64,,,,,,,,,,,36.94,24.23,,10.27,,,,10.56,435.92,11.65,101.44,,,,
7339,1997,,,,,,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.88,,,,,,,,,-73.05,,35.26,26.71,,9.47,,,,10.8,447.39,11.43,89.86,,,,
7339,1998,,,,,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.01,,,,,,,,,-69.55,,30.54,25.96,,9.16,,,,10.9,474.7,9.91,90.02,,,24.65,
7339,1999,,,,,,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.42,,,,,,,,,-67.45,,30.54,25.96,,9.16,,,,10.93,598.76,9.95,96.63,,,26.07,
7339,2000,3.76,34.06,62.18,,,6.64,,,,,,,,,,,,,,,,,,,3816346,19.66,60.13,2138.15,2756.24,54.22,37.42,65.98,50.65,311.18,,,,,,,,,-65.35,,29.5,28.96,,9.71,,,,11,543.31,10.28,109,,,27.18,
7339,2001,3.9,33.6,62.5,,,6.75,,,,,,,,,,,,,,,,,,,3835799,19.56,60.26,2218.41,2945.43,54.44,39.83,64.01,51.48,461.9,,,,,,,,,-68.13,,29.87,27.89,,7.88,,,,10.94,584.73,11.43,99.79,,,26.6,
7339,2002,3.56,34.4,62.03,,,6.82,,,,,,,,,,,,,,,,,,,3962159,20.04,61.81,2251.19,3033.09,55.88,39.19,67.89,52.05,477.88,,,,,,,,,-67.98,,29.23,28.17,,10.45,,,,11.01,568.28,13.01,98.28,,,26.05,
7339,2003,3.57,32,64.43,,,6.76,,,,,,,,,,,,,,,,,,,3856552,19.4,60.1,2243.25,2994.34,54.26,39.35,62.72,51.87,435.79,,,,,,,,,-65.13,,29.87,27.39,,8.41,,,,11.06,560.68,14.43,101.63,,,25.71,
7339,2004,3.56,34.72,61.72,,,6.7,,,,,,,,,,,,,,,,,,,4102167,20.5,62.42,2215.62,2960.76,56.55,42.22,71.43,51.51,442.63,,,,,,,,,-64.7,,29.42,28.94,,7.65,8.56,,,11.12,583.33,14.67,114.75,,,25.72,
7339,2005,2.96,39.85,57.19,,,6.79,,,,,,,,,,,,,,,,,,,4515954,22.53,68.5,2219.56,3049.3,61.96,39.61,91.08,51.91,587.68,,,,,,,,,-67.42,,30.61,27.17,,6.49,9.17,,,11.14,665.78,15.24,119.13,,,25.99,
7339,2006,3.01,39.01,57.98,,,6.81,,,,,,,,,,,,,,,,,,,4615135,22.97,69.3,2236.06,3133.45,62.67,41.07,91.37,52.93,1109.82,,,,,,,,,-67.86,109.74,29.11,29.83,,7.04,9.3,,,11.16,998.8,14.97,103.1,,,27.37,
7339,2007,3.02,38.73,58.24,,,6.76,,,,,,,,,,,,,,,,,,,4732842,23.49,69.55,2257.18,3201.22,62.54,41.31,90.76,53,980.76,,,,,,,,,-67.66,109.31,25.54,32.42,,8.51,9.47,0.15,2.24,10.98,983.19,15.13,110.55,,,30.32,11.43
7339,2008,2.99,40.04,56.97,,,6.66,1.53,37.28,61.18,,,,,,,,,2.08,,,,,,,5041717,25.03,73.1,2354.81,3392.21,65.72,43.27,97.15,54.76,971.67,12.2,,,,8.35,61.32,20.71,7.54,-65.79,112.31,24.24,32.66,,6.5,8.91,0.16,2.42,10.97,1047.49,15.96,124.56,,,31.31,10.56
7339,2009,2.68,44.23,53.08,423.72,146.79,6.66,1.65,36.68,61.67,,,,,,,,,1.98,5.92,18.13,,,,,5113011,25.36,73.6,2401.75,3468.6,65.99,40.51,105.3,51.58,912.87,12.17,21.03,,,7.69,66.15,15.96,8.65,-64.48,121.79,23.2,35.88,,5.43,7.97,0.18,2.76,11,979.42,16.22,120.01,285.87,,32.98,8.5
7339,2010,3.68,43.33,53,408.8,157.1,6.78,1.74,35.53,62.69,,,,,,,13.59,,1.96,5.88,17.68,,,,,5354029,26.46,76.05,2459.97,3597.68,68.37,60.78,107.7,53.01,909.32,11.91,24.07,,4,6.93,64.77,18.31,8.6,-64.38,128.12,19.79,38.24,,4.73,8.33,0.19,2.74,11.04,953.34,15.86,112.93,301.57,84.74,33.71,5.07
7339,2011,2.89,42.9,54.21,451.7,163.88,6.15,1.78,35.74,62.42,,,,,,,13.65,,1.87,5.69,18.16,,,,,5592458,27.79,78.22,2505.57,3754.02,70.22,48.99,109.17,55.77,837.04,12.3,17.09,,4,6.86,67.57,17.78,7.38,-62.95,135.59,21.18,40.29,,3.82,8.07,0.19,3.03,11.11,963.72,17.05,126.24,307.78,87.59,35.5,5.86
7339,2012,2.89,47.07,50.04,416.64,170.52,6.51,1.91,35.49,62.59,61.05,12.01,13.28,60.86,14.47,10.86,13.24,,1.75,5.54,18.32,,,,,6084545,30.09,83.23,2598,3923.23,74.75,53.68,127.98,54.62,1008.03,12.61,18.27,,4,8.84,66.04,15.68,9.43,-59.47,144.4,17.65,37.54,,5.42,8.16,0.24,3.65,11.03,1102.47,17.55,134.11,319.94,88.27,39.35,5.61
7339,2013,3.36,42.58,54.05,390.68,161.74,6.92,1.93,35.31,62.75,62.55,12.88,12.05,62.67,15.08,9.89,12.87,5.96,1.73,6.43,18.48,12.06,58.09,14.23,15.15,6084182,29.92,80.43,2690.58,4032.18,72.32,63.59,111.71,56.98,1195.09,13.01,14.59,,4,8.51,65.95,16.92,8.62,-56.13,148.28,16.29,38.68,,4.22,8.28,0.32,4.65,10.94,1222.05,18.21,138.01,310.93,90.4,39.91,6.14
7339,2014,2.83,40.07,57.1,430.6,152.32,7.29,1.93,35.96,62.11,62.51,13.95,11.69,62.96,15.72,9.94,12.59,6.04,1.8,6.62,19.22,12.3,56.92,14.7,15.85,6568809,32.12,85.16,2806.91,4228.4,76.67,56.53,109.95,64.17,1137.02,13.67,12.5,3158,5,5.98,68.55,17.59,7.89,-53.74,151.09,18.61,34.06,,5.08,8.3,0.49,6.67,10.96,1215.26,17.94,127.11,290.82,91.05,40.43,3.96
7339,2015,2.53,40.89,56.59,390.08,141.18,9.18,2.01,35.7,62.28,62.71,14.28,11.48,62.92,16.28,10.3,12.8,5.93,1.83,6.74,18.95,12.15,56.56,15.17,15.91,7033925,33.7,90.53,2894.04,4369.55,81.43,53.5,119,67.59,1305.08,13.45,14.04,3216,5,6.19,70.21,15.05,8.66,-54.24,153.29,14.79,36.64,,4.05,8.21,0.96,10.41,10.75,1325.26,16.83,148.76,279.15,94.03,50.01,3.26
7339,2016,2.47,40.95,56.58,114.07,,9.28,2,35.27,62.73,62.45,14.74,11.79,62.8,16.73,10.5,12.32,5.86,1.92,7.08,18.59,12.08,56.09,15.42,16.19,7306952,34.93,92.6,2958.77,4531.73,83.37,54.81,122.33,69.03,1261.81,13.77,15.06,3269,5,8.9,67.49,15.32,8.29,-52.04,160.62,14.82,40.27,38.86,6.05,8.26,1.72,18.57,10.8,1295.96,17.1,148.48,,97.92,50.86,3.87
7339,2017,2.62,37.88,59.5,503.49,133.71,9.58,2.05,35.27,62.68,62.53,14.94,11.99,62.52,17.33,10.55,12.75,5.84,1.85,7.45,18.04,11.76,55.77,15.72,16.52,7307818,34.83,91.72,2964.37,4392.98,82.65,58.02,113.23,71.67,1361.7,13.95,17.3,3333,6,8.04,64.63,18.52,8.81,-53.77,165.41,14.79,47.61,30.95,6.66,7.98,1.72,17.95,10.72,1450.79,17.7,159.25,281.33,99.16,63.98,3.22
7339,2018,2.73,35.18,62.09,380.96,153.25,10.08,2.03,31.82,66.14,61.7,16.17,11.88,62.06,17.99,10.7,12.76,6.07,1.94,10.52,14.74,11.91,55,15.63,17.24,7607658,36.07,94.21,3007.84,4121.01,84.9,62.88,115.4,74.85,2177.18,13.06,25.84,3482.79,6,7.93,68.08,15.58,8.41,-50.51,168.57,14.63,41.77,37.02,6.59,7.97,1.82,18.01,10.58,1962.05,18.24,160.16,329.42,111.9,84.48,3.3
7339,2019,2.38,32.81,64.81,30.27,146.06,10.32,2.15,31.56,66.29,61.12,16.91,11.99,61.38,18.71,10.9,,5.95,1.98,10.64,14.65,12.12,54.45,15.53,17.68,7948217,37.59,97.25,3075.84,4099.61,87.65,58.1,112.32,80.23,1616.37,13.3,13.7,3579.66,6,6.74,66.82,17.13,9.31,-49.39,170.75,11.78,44.64,36.33,7.26,7.94,1.71,16.53,10.58,1725.68,17.42,,280.71,,96.69,3.9
7339,2020,2.29,32.41,65.29,290.75,170,10.59,2.02,31.32,66.66,60.4,17.89,12.16,61.17,19.33,10.88,,6.04,1.89,10.7,14.57,12.09,54.03,15.26,18.39,7898452,37.34,96.77,3177.16,4415.46,87.65,57.56,111.2,80.65,1378.7,13.42,,3650.97,7,8.86,61.96,18.67,10.5,-47.53,,11.18,44.12,38.56,6.14,,1.7,16.07,10.63,,17.4,,288.67,,103.42,4.46
7339,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
7340,1995,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.43,,,,,,,,,,,52.95,6.46,,9.97,,,,8.53,365.26,0,54.57,,,,
7340,1996,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.53,,,,,,,,,,,50.07,7.07,,7.62,,,,8.61,340.91,0,64.39,,,,
7340,1997,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.88,,,,,,,,,-101.32,,46.3,7.8,,8.33,,,,8.72,337.06,0,,,,,
7340,1998,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.32,,,,,,,,,-103.06,,41,6.56,,10.04,,,,8.81,337,0,63.07,,,16.86,
7340,1999,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6,,,,,,,,,-103.94,,41,6.56,,10.04,,,,8.98,355.63,0,64.06,,,17.97,
7340,2000,2.15,34.96,62.89,,,3.08,,,,,,,,,,,,,,,,,,,1161357,11.02,43.24,1709,1907.99,38.99,25.41,35.23,42.26,124.49,,,,,,,,,-108,,41.22,7.71,,11.97,,,,9.08,352.55,0,67.14,,,17.03,
7340,2001,2.34,32.94,64.72,,,3.21,,,,,,,,,,,,,,,,,,,1159406,11.01,43.89,1735.42,1948.32,39.64,28.56,34.4,43.64,138.1,,,,,,,,,-111.75,,40.43,9.06,,8.49,,,,9.08,349.75,0,66.22,,,16.85,
7340,2002,2.43,31.17,66.4,,,3.25,,,,,,,,,,,,,,,,,,,1171726,11.14,44.56,1722.12,1903.09,40.28,31.64,34.09,44.53,126.19,,,,,,,,,-114.37,,42.88,7.19,,7.19,,,,9.02,335.41,0,74.07,,,16.66,
7340,2003,2.55,29.49,67.96,,,3.2,,,,,,,,,,,,,,,,,,,1160586,11.08,44.98,1743.79,2008.22,40.61,32.89,34.65,44.3,105.93,,,,,,,,,-118.25,,44.8,7.71,,5.14,,,,8.94,326.76,0,71.56,,,16.6,
7340,2004,2.73,28.71,68.56,,,3.16,,,,,,,,,,,,,,,,,,,1160419,11.16,45.62,1707.07,1959.09,41.32,36.42,36.19,44.19,132.78,,,,,,,,,-128.1,,38.12,5.88,,6.88,7.48,,,8.76,339.75,0,74.83,,,16.89,
7340,2005,2.61,30.53,66.86,,,3.19,,,,,,,,,,,,,,,,,,,1183369,11.45,48,1709.43,1959.95,43.41,37.35,40.93,44.94,131.91,,,,,,,,,-135.23,,38.63,6.83,,6.3,8.09,,,8.6,351.43,0,73.33,,,17.15,
7340,2006,2.89,29.5,67.61,,,3.25,,,,,,,,,,,,,,,,,,,1216057,11.86,49.42,1717.03,1954.24,44.69,41.55,40.28,47.09,162.92,,,,,,,,,-136.13,64.48,40.18,7.51,,5.19,8.38,,,8.35,393.66,0,70.32,,,18.24,
7340,2007,2.94,30.33,66.74,,,3.2,,,,,,,,,,,,,,,,,,,1263209,12.43,50.58,1758.16,2057.07,45.49,42.11,41.8,47.56,157.28,,,,,,,,,-135.73,66.34,34.58,7.34,,8.25,8.5,0.22,6.92,8.18,419.78,0,82.12,,,20.44,8.8
7340,2008,2.69,29.11,68.2,,,3.09,1.24,38.85,59.87,,,,,,,,,1.06,,,,,,,1271419,12.65,50.89,1793.96,2131.02,45.75,41.07,41.54,48.05,181.69,8.36,,,,3.87,66.85,18.23,9.94,-144.91,68.05,36.2,6.99,,7.49,7.93,0.19,6.12,7.98,472.16,0,82.77,,,21.34,4.84
7340,2009,2.36,28.26,69.38,241.45,54.46,3.11,1.11,38.11,60.76,,,,,,,,,1.51,4.18,8.26,,,,,1213085,12.18,49.31,1778.77,2080.28,44.21,37.71,39.84,46.57,149.28,8.27,6.65,,,5.88,65.36,18.3,8.5,-143.55,68.67,33.78,6.86,,6.19,7.57,0.19,5.97,7.85,438.67,0,92.39,165.33,,20.27,7.13
7340,2010,3.23,29.25,67.52,248.43,67.98,3.2,1.03,37.42,61.51,,,,,,,23.64,,1.65,4.32,7.22,,,,,1259416,12.74,51.05,1818.96,2170.52,45.9,56.14,42.53,47.11,142.6,8.22,6.83,,2,5.05,64.14,22.73,6.57,-144.74,71.09,37.38,6.68,,3.55,8.03,0.19,6,7.69,429.84,0,84.07,179.21,80.82,20.94,5.34
7340,2011,2.69,29.99,67.32,301,,2.28,1.08,37.11,61.81,,,,,,,23.2,,1.63,4.26,7.51,,,,,1312101,13.39,52.97,1851.04,2193.39,47.55,49.16,45.13,48.65,199.75,8.22,,,2,7.58,63.64,20.71,7.58,-146.21,71.63,31.76,13.06,,4.71,7.89,0.17,7.4,7.55,491.4,0,85.74,,85.56,22.14,6.93
7340,2012,2.9,30.74,66.36,263.65,,2.4,1.2,37.18,61.62,64.35,3.33,15.3,67.45,5.72,13.16,23.4,,1.53,4.32,7.74,,,,,1355086,13.94,54.31,1872.37,2216.92,48.78,53.73,47.16,49.37,228.6,8.38,,,2,8.22,67.58,16.44,7.31,-145.7,74.6,28.97,16.41,,3.33,7.99,0.17,7.27,7.3,537.36,0,85.47,,86.58,20.8,6.67
7340,2013,3.1,29.38,67.52,262.23,87.95,2.67,1.17,36.08,62.75,68.77,4.05,13.94,70.12,6.2,11.79,23.55,1.61,1.11,4.55,7.71,5.75,67.3,17.63,8.95,1387084,14.36,56.7,1939.09,2302.92,50.98,59.68,48.61,51.73,207.71,8.16,4.31,,2,6.37,70.59,16.18,6.86,-148.94,75.98,28.32,15.16,,2.26,7.91,0.24,9.1,7.17,538.29,0,95.84,204.34,85.73,21.34,4.95
7340,2014,2.77,28.99,68.24,289.92,86.9,3.09,1.11,35.84,63.05,70.22,4.32,13.63,70.86,6.53,11.8,23.14,1.68,1.14,4.8,8.09,5.59,67.63,18.14,8.61,1417125,14.7,57.55,1973.5,2381.79,51.81,56.46,49.95,52.47,215.32,8.43,6.76,2478,2,4,68.4,18.4,9.6,-143.54,76.24,23.89,15.59,,1.29,8.08,0.42,13.59,7.09,558.13,0,93.21,212.59,83.81,21.78,3.54
7340,2015,2.58,28.82,68.6,259.2,77.73,3.72,1.09,35.36,63.53,70.89,4.44,13.42,71.28,6.87,12.4,22.72,1.72,1.15,4.8,8.23,5.57,67.08,18.77,8.58,1459622,15.13,59.52,2038.57,2482.91,53.54,54.3,52.36,54.02,166.38,8.42,6.91,2553,2,5,65.36,20.36,8.93,-142.5,76.19,30.31,17.42,,3.63,8.02,0.54,14.62,7.09,544.58,0,103.13,204.37,85.23,22.85,3.38
7340,2016,2.57,29.19,68.24,32.62,81.82,4.04,1.17,34.23,64.6,71.07,4.78,13.18,71.7,7.16,12.15,22.8,1.69,1.23,4.86,6.88,5.83,66.49,18.87,8.81,1487578,15.5,61.05,2064.69,2467.35,54.97,56.15,54.45,55.16,221.51,8.18,7.13,2583,2,4.34,67.05,22.42,6.19,-147.44,79.2,28.47,18.75,48.61,4.17,8.26,0.94,23.2,7.16,568.97,0,97.63,207.12,87.57,23.4,3.09
7340,2017,2.62,29.56,67.82,249.45,99.98,4.04,1.15,34.63,64.22,71.26,4.83,13.45,71.91,7.58,11.97,22.26,1.65,1.28,4.93,6.77,5.89,65.84,19.5,8.77,1506373,15.78,62.61,2116.52,2547.25,56.42,59.78,56.7,56.18,196.78,8.53,8.81,2642,3,4.42,69.29,19.66,6.39,-145.53,80.13,28.87,18.18,48.8,4.15,8.3,1,24.61,7.05,599.04,0,93.4,241.88,92.24,29.68,3.96
7340,2018,2.76,29.4,67.84,279.21,93.31,4.18,1.11,33.93,64.95,71.91,5,13.29,72.12,7.89,11.86,21.81,1.66,1.36,4.77,7.1,5.7,65.08,20.46,8.75,1551782,16.32,64.82,2185.52,2647.08,58.42,67.95,58.5,58.05,267.79,8.46,6.38,2717.17,3,4.74,68.97,20.47,5.6,-146.87,80.96,25.48,22.37,48.89,3.26,8.3,0.96,23.04,6.99,667.7,0,115.81,233.09,92.26,31.23,3.98
